source_id,ra,dec,redshift,z_bin,class,y_true
080523.87+475035.3,121.349463,47.843143,0.542106,z_0.3-0.6,normal_agn,0
081651.37+143606.2,124.214066,14.601744,0.352919,z_0.3-0.6,normal_agn,0
083234.78+072917.2,128.144921,7.488132,0.393281,z_0.3-0.6,normal_agn,0
075430.13+215322.4,118.625550,21.889558,0.397000,z_0.3-0.6,normal_agn,0
084021.91+101723.7,130.091328,10.289932,0.589400,z_0.3-0.6,normal_agn,0
074955.36+395003.6,117.480685,39.834355,0.441422,z_0.3-0.6,normal_agn,0
074848.58+382110.8,117.202454,38.353000,0.592017,z_0.3-0.6,normal_agn,0
075737.33+533324.4,119.405556,53.556796,0.575000,z_0.3-0.6,normal_agn,0
084038.76+503633.6,130.161537,50.609350,0.353564,z_0.3-0.6,normal_agn,0
080235.89+475134.0,120.649559,47.859447,0.409377,z_0.3-0.6,normal_agn,0
081038.55+234102.0,122.660642,23.683899,0.491970,z_0.3-0.6,normal_agn,0
083259.86+354515.5,128.249441,35.754317,0.553000,z_0.3-0.6,normal_agn,0
084311.38+405027.5,130.797434,40.840989,0.409473,z_0.3-0.6,normal_agn,0
081001.90+544635.9,122.507947,54.776652,0.440234,z_0.3-0.6,normal_agn,0
080612.58+175258.3,121.552424,17.882881,0.374238,z_0.3-0.6,normal_agn,0
081544.33+334040.8,123.934710,33.678001,0.513136,z_0.3-0.6,normal_agn,0
083822.20+610814.3,129.592504,61.137307,0.342900,z_0.3-0.6,normal_agn,0
075554.45+102516.1,118.976890,10.421160,0.497600,z_0.3-0.6,normal_agn,0
080437.96+455545.3,121.158182,45.929255,0.453000,z_0.3-0.6,normal_agn,0
081059.27+283658.6,122.746959,28.616289,0.329334,z_0.3-0.6,normal_agn,0
081522.98+291823.7,123.845772,29.306601,0.584898,z_0.3-0.6,normal_agn,0
075429.82+290601.1,118.624267,29.100329,0.495016,z_0.3-0.6,normal_agn,0
075230.82+340430.7,118.128428,34.075214,0.465000,z_0.3-0.6,normal_agn,0
083512.67+552336.8,128.802832,55.393557,0.401000,z_0.3-0.6,normal_agn,0
081755.76+370350.1,124.482373,37.063932,0.542000,z_0.3-0.6,normal_agn,0
075352.98+315341.6,118.470767,31.894906,0.494133,z_0.3-0.6,normal_agn,0
082001.18+223954.2,125.004921,22.665071,0.561452,z_0.3-0.6,normal_agn,0
081126.44+492226.5,122.860176,49.374038,0.504780,z_0.3-0.6,normal_agn,0
080101.08+132047.6,120.254504,13.346570,0.537000,z_0.3-0.6,normal_agn,0
083247.26+494645.0,128.196928,49.779180,0.545000,z_0.3-0.6,normal_agn,0
083540.64+541417.1,128.919369,54.238100,0.423000,z_0.3-0.6,normal_agn,0
075250.10+481910.7,118.208791,48.319658,0.509000,z_0.3-0.6,normal_agn,0
083620.02+065640.3,129.083427,6.944536,0.320232,z_0.3-0.6,normal_agn,0
075952.64+141358.9,119.969364,14.233048,0.509222,z_0.3-0.6,normal_agn,0
083925.79+310740.0,129.857485,31.127781,0.552183,z_0.3-0.6,normal_agn,0
075608.16+394715.7,119.034023,39.787719,0.473370,z_0.3-0.6,normal_agn,0
082543.88+462308.2,126.432853,46.385612,0.510288,z_0.3-0.6,normal_agn,0
082402.40+223921.8,126.010026,22.656075,0.463147,z_0.3-0.6,normal_agn,0
080858.15+241247.0,122.242322,24.213074,0.581535,z_0.3-0.6,normal_agn,0
082954.68+205246.7,127.477844,20.879639,0.441000,z_0.3-0.6,normal_agn,0
080358.24+094219.8,120.992702,9.705521,0.568000,z_0.3-0.6,normal_agn,0
075557.70+463317.2,118.990441,46.554792,0.354906,z_0.3-0.6,normal_agn,0
082619.42+603558.0,126.580958,60.599469,0.533300,z_0.3-0.6,normal_agn,0
075245.80+292742.3,118.190867,29.461770,0.547346,z_0.3-0.6,normal_agn,0
083012.68+011919.7,127.552839,1.322163,0.394000,z_0.3-0.6,normal_agn,0
083219.10+425721.2,128.079613,42.955912,0.542155,z_0.3-0.6,normal_agn,0
080833.18+393339.3,122.138291,39.560925,0.471333,z_0.3-0.6,normal_agn,0
081222.00+271213.0,123.091693,27.203638,0.560827,z_0.3-0.6,normal_agn,0
083318.15+151609.9,128.325637,15.269428,0.527124,z_0.3-0.6,normal_agn,0
084323.53+374736.5,130.848067,37.793483,0.541806,z_0.3-0.6,normal_agn,0
080952.50+234746.0,122.468750,23.796123,0.386039,z_0.3-0.6,normal_agn,0
074840.52+154456.8,117.168869,15.749135,0.469399,z_0.3-0.6,normal_agn,0
082858.33+275207.7,127.243060,27.868825,0.429697,z_0.3-0.6,normal_agn,0
081021.11+440426.5,122.587979,44.074048,0.590636,z_0.3-0.6,normal_agn,0
083739.42+272116.7,129.414259,27.354643,0.453000,z_0.3-0.6,normal_agn,0
080205.97+513245.4,120.524916,51.545949,0.559000,z_0.3-0.6,normal_agn,0
082501.20+174323.9,126.255017,17.723323,0.360925,z_0.3-0.6,normal_agn,0
080430.87+315404.9,121.128644,31.901374,0.527000,z_0.3-0.6,normal_agn,0
084828.27+275149.7,132.117830,27.863830,0.478827,z_0.3-0.6,normal_agn,0
081921.95+351706.5,124.841494,35.285165,0.363351,z_0.3-0.6,normal_agn,0
080510.99+205536.1,121.295809,20.926718,0.314358,z_0.3-0.6,normal_agn,0
080034.20+432700.4,120.142504,43.450116,0.525000,z_0.3-0.6,normal_agn,0
081228.59+343914.8,123.119130,34.654115,0.543530,z_0.3-0.6,normal_agn,0
083928.41+364418.8,129.868407,36.738571,0.393733,z_0.3-0.6,normal_agn,0
082536.84+195950.8,126.403513,19.997461,0.302240,z_0.3-0.6,normal_agn,0
082158.31+305137.7,125.492960,30.860481,0.523000,z_0.3-0.6,normal_agn,0
082847.69+363724.1,127.198732,36.623383,0.331903,z_0.3-0.6,normal_agn,0
084514.18+064329.6,131.309124,6.724914,0.421000,z_0.3-0.6,normal_agn,0
080526.71+503250.4,121.361296,50.547338,0.571533,z_0.3-0.6,normal_agn,0
084115.91+274339.0,130.316299,27.727507,0.583151,z_0.3-0.6,normal_agn,0
081014.07+564532.0,122.558659,56.758909,0.441000,z_0.3-0.6,normal_agn,0
082953.56+370414.5,127.473189,37.070697,0.418984,z_0.3-0.6,normal_agn,0
082804.84+362017.5,127.020202,36.338202,0.580971,z_0.3-0.6,normal_agn,0
075853.61+111944.1,119.723407,11.328928,0.430813,z_0.3-0.6,normal_agn,0
083433.13+261140.1,128.638068,26.194495,0.483000,z_0.3-0.6,normal_agn,0
083229.31+522315.5,128.122164,52.387649,0.453989,z_0.3-0.6,normal_agn,0
082936.15+451151.0,127.400652,45.197521,0.553000,z_0.3-0.6,normal_agn,0
080704.88+360353.5,121.770369,36.064872,0.468291,z_0.3-0.6,normal_agn,0
083915.02+284009.9,129.812586,28.669434,0.578396,z_0.3-0.6,normal_agn,0
082917.78+545923.6,127.324114,54.989914,0.494000,z_0.3-0.6,normal_agn,0
082233.30+335524.9,125.638770,33.923603,0.448732,z_0.3-0.6,normal_agn,0
082717.99+471036.3,126.824963,47.176775,0.577000,z_0.3-0.6,normal_agn,0
075946.50+225845.3,119.943775,22.979261,0.366878,z_0.3-0.6,normal_agn,0
080112.02+512812.0,120.300110,51.470021,0.321000,z_0.3-0.6,normal_agn,0
081739.95+101120.2,124.416491,10.188951,0.502000,z_0.3-0.6,normal_agn,0
083005.54+364648.3,127.523112,36.780084,0.513622,z_0.3-0.6,normal_agn,0
081202.48+572529.8,123.010335,57.424959,0.539000,z_0.3-0.6,normal_agn,0
081535.70+421801.6,123.898788,42.300456,0.490665,z_0.3-0.6,normal_agn,0
084328.62+301357.2,130.869255,30.232577,0.559109,z_0.3-0.6,normal_agn,0
082652.39+502919.8,126.718298,50.488852,0.329858,z_0.3-0.6,normal_agn,0
082742.00+513044.7,126.925016,51.512442,0.408000,z_0.3-0.6,normal_agn,0
082439.93+314623.9,126.166414,31.773328,0.582065,z_0.3-0.6,normal_agn,0
083545.54+491532.5,128.939753,49.259030,0.540984,z_0.3-0.6,normal_agn,0
084222.13+434801.9,130.592213,43.800537,0.594000,z_0.3-0.6,normal_agn,0
082038.88+381136.4,125.162016,38.193455,0.382562,z_0.3-0.6,normal_agn,0
081318.28+404736.5,123.326190,40.793483,0.493357,z_0.3-0.6,normal_agn,0
084455.79+470334.0,131.232461,47.059446,0.417556,z_0.3-0.6,normal_agn,0
081338.47+215349.8,123.410299,21.897184,0.548923,z_0.3-0.6,normal_agn,0
082106.88+015357.0,125.278694,1.899184,0.588000,z_0.3-0.6,normal_agn,0
075031.38+192754.5,117.630791,19.465152,0.425019,z_0.3-0.6,normal_agn,0
083257.51+300453.5,128.239656,30.081554,0.549769,z_0.3-0.6,normal_agn,0
084018.12+485039.7,130.075532,48.844386,0.516070,z_0.3-0.6,normal_agn,0
080445.73+302230.9,121.190556,30.375261,0.539235,z_0.3-0.6,normal_agn,0
084513.62+473327.0,131.306776,47.557523,0.528386,z_0.3-0.6,normal_agn,0
084016.05+461152.4,130.066909,46.197903,0.554009,z_0.3-0.6,normal_agn,0
080010.74+214027.2,120.044759,21.674222,0.586093,z_0.3-0.6,normal_agn,0
083041.96+063102.4,127.674859,6.517338,0.385573,z_0.3-0.6,normal_agn,0
074950.95+272809.3,117.462323,27.469262,0.461340,z_0.3-0.6,normal_agn,0
081303.64+253716.8,123.265197,25.621344,0.350000,z_0.3-0.6,normal_agn,0
083010.50+321352.7,127.543784,32.231308,0.522184,z_0.3-0.6,normal_agn,0
081528.88+333254.2,123.870371,33.548409,0.482156,z_0.3-0.6,normal_agn,0
080811.69+502040.1,122.048738,50.344487,0.484000,z_0.3-0.6,normal_agn,0
083359.96-045833.7,128.499872,-4.976047,0.428300,z_0.3-0.6,normal_agn,0
081704.21+244644.1,124.267574,24.778942,0.500189,z_0.3-0.6,normal_agn,0
081928.89+532840.7,124.870387,53.477980,0.595000,z_0.3-0.6,normal_agn,0
084112.11+300934.0,130.300480,30.159462,0.565000,z_0.3-0.6,normal_agn,0
082927.96+214330.3,127.366516,21.725084,0.540000,z_0.3-0.6,normal_agn,0
083649.90+191818.0,129.207932,19.305005,0.589000,z_0.3-0.6,normal_agn,0
083322.29+055859.1,128.342898,5.983111,0.590588,z_0.3-0.6,normal_agn,0
084152.85+234855.4,130.470224,23.815409,0.441790,z_0.3-0.6,normal_agn,0
075822.02+421754.3,119.591764,42.298425,0.437059,z_0.3-0.6,normal_agn,0
083314.22+264550.6,128.309284,26.764056,0.462126,z_0.3-0.6,normal_agn,0
082337.69+571940.2,125.907070,57.327851,0.550959,z_0.3-0.6,normal_agn,0
081755.63+403325.6,124.481796,40.557119,0.582284,z_0.3-0.6,normal_agn,0
080516.42+213737.1,121.318449,21.626995,0.486137,z_0.3-0.6,normal_agn,0
081042.44+483915.2,122.676860,48.654224,0.535179,z_0.3-0.6,normal_agn,0
082330.22+492914.9,125.875954,49.487499,0.525253,z_0.3-0.6,normal_agn,0
080726.52+202700.8,121.860537,20.450244,0.441568,z_0.3-0.6,normal_agn,0
075404.43+174437.3,118.518464,17.743714,0.510214,z_0.3-0.6,normal_agn,0
080238.22+225853.5,120.659259,22.981534,0.490030,z_0.3-0.6,normal_agn,0
082310.81+531614.9,125.795043,53.270829,0.459373,z_0.3-0.6,normal_agn,0
081855.95+424420.0,124.733141,42.738909,0.461334,z_0.3-0.6,normal_agn,0
083152.03+172245.2,127.966832,17.379237,0.327903,z_0.3-0.6,normal_agn,0
080608.13+244421.0,121.533899,24.739189,0.357898,z_0.3-0.6,normal_agn,0
081352.77-065914.3,123.469892,-6.987330,0.544800,z_0.3-0.6,normal_agn,0
083510.88+362019.2,128.795365,36.338691,0.591101,z_0.3-0.6,normal_agn,0
075854.38+444738.2,119.726589,44.793945,0.573000,z_0.3-0.6,normal_agn,0
081851.16+070528.5,124.713194,7.091272,0.553792,z_0.3-0.6,normal_agn,0
083654.98+075712.4,129.229094,7.953461,0.573637,z_0.3-0.6,normal_agn,0
083334.92+342002.5,128.395535,34.334038,0.433279,z_0.3-0.6,normal_agn,0
075133.03+341508.0,117.887642,34.252236,0.455818,z_0.3-0.6,normal_agn,0
080933.66+343800.8,122.390290,34.633577,0.479997,z_0.3-0.6,normal_agn,0
082708.43+285947.1,126.785135,28.996433,0.481704,z_0.3-0.6,normal_agn,0
081925.04+224416.3,124.854371,22.737865,0.561000,z_0.3-0.6,normal_agn,0
082438.58+350342.5,126.160773,35.061830,0.436000,z_0.3-0.6,normal_agn,0
075112.65+280403.5,117.802730,28.067665,0.585770,z_0.3-0.6,normal_agn,0
081707.75+354812.1,124.282327,35.803385,0.470540,z_0.3-0.6,normal_agn,0
084330.71+234614.7,130.877960,23.770774,0.445902,z_0.3-0.6,normal_agn,0
081603.83+430521.1,124.015989,43.089220,0.586838,z_0.3-0.6,normal_agn,0
081155.08+133648.1,122.979513,13.613387,0.488021,z_0.3-0.6,normal_agn,0
080916.33+393134.7,122.318047,39.526306,0.592799,z_0.3-0.6,normal_agn,0
075535.41+292047.4,118.897575,29.346511,0.505364,z_0.3-0.6,normal_agn,0
081758.37+550744.8,124.493230,55.129133,0.410309,z_0.3-0.6,normal_agn,0
080441.40+212338.5,121.172537,21.394047,0.467391,z_0.3-0.6,normal_agn,0
081903.97+280902.2,124.766545,28.150627,0.592000,z_0.3-0.6,normal_agn,0
080424.20+065456.9,121.100857,6.915827,0.569000,z_0.3-0.6,normal_agn,0
082412.05+500700.2,126.050209,50.116732,0.546221,z_0.3-0.6,normal_agn,0
084443.80+510426.3,131.182527,51.073976,0.506225,z_0.3-0.6,normal_agn,0
075703.65+301905.4,119.265231,30.318172,0.450361,z_0.3-0.6,normal_agn,0
075650.98+361923.6,119.212455,36.323248,0.300577,z_0.3-0.6,normal_agn,0
075316.06+162621.9,118.316947,16.439426,0.400000,z_0.3-0.6,normal_agn,0
082205.19+584058.3,125.521633,58.682864,0.309000,z_0.3-0.6,normal_agn,0
075908.20+434936.6,119.784181,43.826844,0.448000,z_0.3-0.6,normal_agn,0
082904.05+261420.9,127.266878,26.239159,0.354239,z_0.3-0.6,normal_agn,0
083142.14+553030.2,127.925588,55.508404,0.427150,z_0.3-0.6,normal_agn,0
082547.93+143654.9,126.449728,14.615266,0.475404,z_0.3-0.6,normal_agn,0
080708.43+354458.1,121.785152,35.749489,0.439232,z_0.3-0.6,normal_agn,0
080632.65+474702.8,121.636051,47.784115,0.541406,z_0.3-0.6,normal_agn,0
082346.35+175610.3,125.943165,17.936214,0.361400,z_0.3-0.6,normal_agn,0
080848.07+220730.0,122.200322,22.125011,0.430079,z_0.3-0.6,normal_agn,0
080906.60+424947.1,122.277507,42.829759,0.576458,z_0.3-0.6,normal_agn,0
084018.55+370058.3,130.077328,37.016198,0.551189,z_0.3-0.6,normal_agn,0
082809.57+415117.6,127.039893,41.854898,0.454806,z_0.3-0.6,normal_agn,0
080953.80+354459.6,122.474201,35.749907,0.468000,z_0.3-0.6,normal_agn,0
083005.20+171214.2,127.521671,17.203958,0.508424,z_0.3-0.6,normal_agn,0
081105.31+264538.0,122.772152,26.760582,0.459381,z_0.3-0.6,normal_agn,0
082902.58+400355.1,127.260776,40.065333,0.572060,z_0.3-0.6,normal_agn,0
083951.01+325416.7,129.962575,32.904643,0.343937,z_0.3-0.6,normal_agn,0
084040.42+513438.3,130.168422,51.577330,0.578000,z_0.3-0.6,normal_agn,0
080713.45+473614.3,121.806064,47.603975,0.596470,z_0.3-0.6,normal_agn,0
075242.15+313245.2,118.175644,31.545910,0.429000,z_0.3-0.6,normal_agn,0
083153.39+525245.6,127.972484,52.879354,0.518856,z_0.3-0.6,normal_agn,0
081527.65+455355.4,123.865217,45.898736,0.365175,z_0.3-0.6,normal_agn,0
084047.10+545215.6,130.196280,54.871001,0.581819,z_0.3-0.6,normal_agn,0
083036.62+360341.0,127.652595,36.061392,0.550000,z_0.3-0.6,normal_agn,0
082553.29+334146.1,126.472083,33.696144,0.495699,z_0.3-0.6,normal_agn,0
080327.39+400047.8,120.864152,40.013295,0.464003,z_0.3-0.6,normal_agn,0
081138.90+521526.7,122.912097,52.257429,0.543000,z_0.3-0.6,normal_agn,0
075537.02+254238.9,118.904287,25.710833,0.444706,z_0.3-0.6,normal_agn,0
082413.39+502452.2,126.055805,50.414525,0.539532,z_0.3-0.6,normal_agn,0
080332.79+225119.6,120.886647,22.855461,0.499001,z_0.3-0.6,normal_agn,0
084353.13+095023.5,130.971393,9.839877,0.452400,z_0.3-0.6,normal_agn,0
083801.51+412658.3,129.506314,41.449544,0.570000,z_0.3-0.6,normal_agn,0
074906.65+290418.5,117.277733,29.071811,0.497600,z_0.3-0.6,normal_agn,0
081318.34+454654.2,123.326426,45.781722,0.526000,z_0.3-0.6,normal_agn,0
081622.09+521135.8,124.092080,52.193279,0.550000,z_0.3-0.6,normal_agn,0
075529.29+415513.5,118.872068,41.920431,0.332182,z_0.3-0.6,normal_agn,0
080138.37+294513.2,120.409880,29.753679,0.444396,z_0.3-0.6,normal_agn,0
083926.19+463106.6,129.859154,46.518514,0.505000,z_0.3-0.6,normal_agn,0
083810.56+091147.3,129.544004,9.196474,0.519394,z_0.3-0.6,normal_agn,0
081235.74-062141.9,123.148923,-6.361660,0.536600,z_0.3-0.6,normal_agn,0
075041.02+523814.4,117.670920,52.637352,0.563193,z_0.3-0.6,normal_agn,0
084314.37+343541.3,130.809898,34.594827,0.418000,z_0.3-0.6,normal_agn,0
075506.19+491938.8,118.775828,49.327461,0.579000,z_0.3-0.6,normal_agn,0
080718.74+272947.1,121.828103,27.496428,0.341302,z_0.3-0.6,normal_agn,0
080837.03+534855.9,122.154332,53.815535,0.301000,z_0.3-0.6,normal_agn,0
081837.22+065737.8,124.655123,6.960519,0.555369,z_0.3-0.6,normal_agn,0
083132.87+613116.7,127.886992,61.521320,0.371300,z_0.3-0.6,normal_agn,0
084257.46+370803.9,130.739446,37.134439,0.452666,z_0.3-0.6,normal_agn,0
080252.91+314226.1,120.720477,31.707254,0.483859,z_0.3-0.6,normal_agn,0
082854.96+240300.4,127.229014,24.050134,0.304484,z_0.3-0.6,normal_agn,0
075853.89+224245.5,119.724583,22.712646,0.573000,z_0.3-0.6,normal_agn,0
083608.56+253142.1,129.035676,25.528369,0.568004,z_0.3-0.6,normal_agn,0
080629.83+545848.6,121.624296,54.980180,0.521671,z_0.3-0.6,normal_agn,0
082615.58+405806.1,126.564933,40.968378,0.321703,z_0.3-0.6,normal_agn,0
084015.25+233748.4,130.063566,23.630134,0.578602,z_0.3-0.6,normal_agn,0
080131.57+144038.1,120.381553,14.677259,0.532798,z_0.3-0.6,normal_agn,0
080816.56+473013.7,122.069009,47.503825,0.548990,z_0.3-0.6,normal_agn,0
082300.40+340133.7,125.751701,34.026036,0.431761,z_0.3-0.6,normal_agn,0
075651.53+160455.0,119.214732,16.081964,0.548621,z_0.3-0.6,normal_agn,0
080404.71+470812.2,121.019631,47.136748,0.599000,z_0.3-0.6,normal_agn,0
080341.70+382105.4,120.923756,38.351517,0.571695,z_0.3-0.6,normal_agn,0
074836.11+240024.1,117.150464,24.006698,0.409854,z_0.3-0.6,normal_agn,0
082138.20+310800.9,125.409167,31.133584,0.592663,z_0.3-0.6,normal_agn,0
074910.59+284214.5,117.294166,28.704053,0.344200,z_0.3-0.6,normal_agn,0
084246.58+222644.8,130.694099,22.445781,0.437404,z_0.3-0.6,normal_agn,0
081246.97+420920.0,123.195717,42.155582,0.479652,z_0.3-0.6,normal_agn,0
080358.17+463734.7,120.992412,46.626328,0.464000,z_0.3-0.6,normal_agn,0
081305.92+371958.0,123.274669,37.332785,0.531000,z_0.3-0.6,normal_agn,0
081137.12+355624.0,122.904697,35.940012,0.591214,z_0.3-0.6,normal_agn,0
082224.55+402142.4,125.602301,40.361794,0.506000,z_0.3-0.6,normal_agn,0
084154.40+315323.0,130.476674,31.889733,0.444100,z_0.3-0.6,normal_agn,0
084445.72+285405.3,131.190505,28.901495,0.511849,z_0.3-0.6,normal_agn,0
083550.97+142344.3,128.962402,14.395656,0.352600,z_0.3-0.6,normal_agn,0
083733.59+404317.9,129.389970,40.721639,0.555460,z_0.3-0.6,normal_agn,0
083044.02+142423.6,127.683448,14.406578,0.364600,z_0.3-0.6,normal_agn,0
084304.75+224626.0,130.769804,22.773891,0.557229,z_0.3-0.6,normal_agn,0
084438.65+144435.2,131.161048,14.743131,0.577100,z_0.3-0.6,normal_agn,0
080109.59+304209.5,120.289978,30.702657,0.566361,z_0.3-0.6,normal_agn,0
084257.43+270856.0,130.739323,27.148910,0.473058,z_0.3-0.6,normal_agn,0
080823.85+053934.9,122.099387,5.659696,0.566822,z_0.3-0.6,normal_agn,0
082859.31+422234.3,127.247139,42.376209,0.560338,z_0.3-0.6,normal_agn,0
081648.53+542213.9,124.202228,54.370528,0.411000,z_0.3-0.6,normal_agn,0
075311.76+495730.9,118.299038,49.958605,0.519576,z_0.3-0.6,normal_agn,0
081136.65+384517.8,122.902725,38.754958,0.598058,z_0.3-0.6,normal_agn,0
075741.68+241921.6,119.423667,24.322668,0.551425,z_0.3-0.6,normal_agn,0
081751.25+465742.9,124.463546,46.961934,0.560185,z_0.3-0.6,normal_agn,0
084515.58+142559.2,131.314957,14.433133,0.595000,z_0.3-0.6,normal_agn,0
080206.92+450113.7,120.528842,45.020473,0.529000,z_0.3-0.6,normal_agn,0
081108.22+504530.4,122.784272,50.758450,0.389000,z_0.3-0.6,normal_agn,0
080427.52+504359.9,121.114701,50.733309,0.569000,z_0.3-0.6,normal_agn,0
084455.11+381237.5,131.229663,38.210438,0.409769,z_0.3-0.6,normal_agn,0
084220.79+333155.6,130.586627,33.532131,0.597310,z_0.3-0.6,normal_agn,0
080742.04+190635.8,121.925181,19.109958,0.515000,z_0.3-0.6,normal_agn,0
075911.77+145704.0,119.799046,14.951127,0.515828,z_0.3-0.6,normal_agn,0
082934.21+392719.1,127.392550,39.455324,0.505992,z_0.3-0.6,normal_agn,0
081210.52+091337.0,123.043871,9.226952,0.336300,z_0.3-0.6,normal_agn,0
084129.98+325744.3,130.374955,32.962313,0.435909,z_0.3-0.6,normal_agn,0
075625.77+395602.5,119.107399,39.934038,0.512000,z_0.3-0.6,normal_agn,0
082608.50+274209.9,126.535447,27.702772,0.419203,z_0.3-0.6,normal_agn,0
082159.81+243003.5,125.499244,24.500981,0.427000,z_0.3-0.6,normal_agn,0
083005.60+531046.5,127.523343,53.179611,0.544402,z_0.3-0.6,normal_agn,0
081536.62+431455.5,123.902593,43.248761,0.548809,z_0.3-0.6,normal_agn,0
083252.05+432306.4,128.216905,43.385122,0.306170,z_0.3-0.6,normal_agn,0
074905.35+241007.1,117.272309,24.168657,0.441667,z_0.3-0.6,normal_agn,0
080048.36+340648.9,120.201508,34.113605,0.545272,z_0.3-0.6,normal_agn,0
080838.84+051439.9,122.161854,5.244426,0.360614,z_0.3-0.6,normal_agn,0
083746.63+432949.0,129.444307,43.496947,0.556000,z_0.3-0.6,normal_agn,0
082321.19+482636.6,125.838309,48.443504,0.502000,z_0.3-0.6,normal_agn,0
083743.44+290809.7,129.431029,29.136044,0.496961,z_0.3-0.6,normal_agn,0
082835.18+420019.2,127.146623,42.005344,0.473245,z_0.3-0.6,normal_agn,0
084209.49+551143.4,130.539577,55.195398,0.432000,z_0.3-0.6,normal_agn,0
083405.42+281606.9,128.522619,28.268599,0.577827,z_0.3-0.6,normal_agn,0
075706.31+401922.8,119.276292,40.323010,0.507953,z_0.3-0.6,normal_agn,0
081305.75+554054.5,123.273984,55.681821,0.452000,z_0.3-0.6,normal_agn,0
084230.51+495802.3,130.627159,49.967327,0.304944,z_0.3-0.6,normal_agn,0
075651.68+312909.1,119.215343,31.485869,0.532000,z_0.3-0.6,normal_agn,0
084433.01+380135.1,131.137564,38.026426,0.343726,z_0.3-0.6,normal_agn,0
082621.52+242817.6,126.589686,24.471556,0.300822,z_0.3-0.6,normal_agn,0
082926.13+573621.4,127.358894,57.605962,0.477103,z_0.3-0.6,normal_agn,0
083131.64+275024.8,127.881872,27.840227,0.545234,z_0.3-0.6,normal_agn,0
083945.50+422154.6,129.939619,42.365188,0.597282,z_0.3-0.6,normal_agn,0
075354.51+452401.0,118.477166,45.400284,0.585737,z_0.3-0.6,normal_agn,0
081330.07+460636.2,123.375297,46.110069,0.512000,z_0.3-0.6,normal_agn,0
081109.38+172928.9,122.789117,17.491363,0.393125,z_0.3-0.6,normal_agn,0
081949.96+505728.5,124.958168,50.957939,0.397647,z_0.3-0.6,normal_agn,0
082053.16+523011.2,125.221501,52.503136,0.576000,z_0.3-0.6,normal_agn,0
075807.01+334955.9,119.529249,33.832204,0.575987,z_0.3-0.6,normal_agn,0
084122.85+254925.0,130.345232,25.823614,0.424451,z_0.3-0.6,normal_agn,0
081347.87+212621.3,123.449465,21.439275,0.577050,z_0.3-0.6,normal_agn,0
084325.94+234803.4,130.858121,23.800952,0.331998,z_0.3-0.6,normal_agn,0
074832.85+415711.1,117.136912,41.953104,0.501000,z_0.3-0.6,normal_agn,0
075407.55+374203.7,118.531493,37.701034,0.502718,z_0.3-0.6,normal_agn,0
084406.85+444721.7,131.028575,44.789378,0.359000,z_0.3-0.6,normal_agn,0
080311.02+293924.0,120.795945,29.656677,0.562000,z_0.3-0.6,normal_agn,0
075153.81+162512.8,117.974242,16.420234,0.533106,z_0.3-0.6,normal_agn,0
080230.06+295555.5,120.625269,29.932095,0.587069,z_0.3-0.6,normal_agn,0
083525.97+435211.2,128.858250,43.869794,0.568000,z_0.3-0.6,normal_agn,0
080956.28+373653.1,122.484522,37.614765,0.423331,z_0.3-0.6,normal_agn,0
084434.97+005517.7,131.145727,0.921608,0.439960,z_0.3-0.6,normal_agn,0
083955.87+581847.8,129.982819,58.313285,0.426300,z_0.3-0.6,normal_agn,0
080045.79+245100.7,120.190813,24.850216,0.383778,z_0.3-0.6,normal_agn,0
074844.81+315309.9,117.186731,31.886105,0.531000,z_0.3-0.6,normal_agn,0
082057.41+400326.7,125.239238,40.057444,0.589469,z_0.3-0.6,normal_agn,0
